code;name;url;active-ingredient;laboratory
P00018393;SIMVOR - RANBAXY;https://pe.ivademecum.com/medicamento-simvor-ranbaxy-ranbaxy-prp-cod-C0A3BB0AE81CE3C6;Normolipemiantes e hipocolesterolemiantes;RANBAXY-PRP
P00018394;SIN BACTER;https://pe.ivademecum.com/medicamento-sin-bacter-gianfarma-cod-3A05FB82C56045AB;Antisépticos, desinfectantes y cicatrizantes;GIANFARMA
P00018395;SINACHIS;https://pe.ivademecum.com/medicamento-sinachis-contilab-cod-A18CE7FE4B8A2548;Antigripales;CONTILAB
P00018396;SINALERG;https://pe.ivademecum.com/medicamento-sinalerg-induquimica-cod-CA1806BBDEE8D31D;Antialérgicos, antihist., corticoides asoc.;INDUQUIMICA
P00018397;SINCOL;https://pe.ivademecum.com/medicamento-sincol-trifarma-cod-E004FEAED899DA81;Antiespasmódicos;TRIFARMA
P00018398;SINCOL COMPLEX;https://pe.ivademecum.com/medicamento-sincol-complex-trifarma-cod-BC2587E0FF4DC166;Antiespasmódicos;TRIFARMA
P00018399;SINEMET;https://pe.ivademecum.com/medicamento-sinemet-msd-cod-421983684F8EAED4;Antiparkinsonianos;MSD
P00018400;SINEMET CR;https://pe.ivademecum.com/medicamento-sinemet-cr-msd-cod-9DF751AD4898F26D;Antiparkinsonianos;MSD
P00018401;SINFIDOL;https://pe.ivademecum.com/medicamento-sinfidol-lafarmed-cod-DCC367644E4F21E4;Disfunción eréctil;LAFARMED
P00018402;SINFLEMAX A;https://pe.ivademecum.com/medicamento-sinflemax-keyfarm-cod-FB648B33EE72F2E1;Antitusivos, expectorantes, mucolíticos;KEYFARM
P00018403;SINFLEMAX P;https://pe.ivademecum.com/medicamento-sinflemax-p-keyfarm-cod-DD5EF12111667E9A;Antitusivos, expectorantes, mucolíticos;KEYFARM
P00018404;SINGULAIR;https://pe.ivademecum.com/medicamento-singulair-msd-cod-5B93A1C2B402BF75;Antiasmáticos y broncodilatadores;MSD
P00018405;SINLIP;https://pe.ivademecum.com/medicamento-sinlip-medigroup-cod-563EDE06DDD35C05;Normolipemiantes e hipocolesterolemiantes;MEDIGROUP
P00018406;SINMUCOL;https://pe.ivademecum.com/medicamento-sinmucol-keyfarm-cod-C32E345F9A999030;Antitusivos, expectorantes, mucolíticos;KEYFARM
P00018407;SINPRESS;https://pe.ivademecum.com/medicamento-sinpress-maquifarma-cod-90DB317EA6F0BB4A;Antihipertensivos;MAQUIFARMA
P00018408;SINTOCALMY 300MG;https://pe.ivademecum.com/medicamento-sintocalmy-300mg-lukoll-cod-38A09077EACFEE4F;Sedantes naturales;LUKOLL
P00018409;SINUTAB PLUS NS;https://pe.ivademecum.com/medicamento-sinutab-plus-ns-johnson-johnson-cod-A9EBDD2C64D72426;Analgésicos;JOHNSON&JOHNSON
P00018410;SINVIRAL;https://pe.ivademecum.com/medicamento-sinviral-lukoll-cod-5031A60AF2395F9F;;LUKOLL
P00018411;SIROLIM;https://pe.ivademecum.com/medicamento-sirolim-nordic-cod-9979E4F0A893B581;Inmunosupresores;NORDIC
P00018412;SITIDERM NF;https://pe.ivademecum.com/medicamento-sitiderm-nf-medifarma-cod-8049F66B182F3291;Antialérgicos, antibióticos, antimicót. asoc.;MEDIFARMA
P00018413;SIVAS;https://pe.ivademecum.com/medicamento-sivas-brisafarma-cod-C76E7146295C0427;Antiasmáticos y broncodilatadores;BRISAFARMA
P00018414;SIZODON 1;https://pe.ivademecum.com/medicamento-sizodon-1-sun-pharma-cod-C67F7C5D8986A189;Antipsicóticos;SUN PHARMA
P00018415;SIZODON 2;https://pe.ivademecum.com/medicamento-sizodon-2-sun-pharma-cod-552E15F66A2786A1;Antipsicóticos;SUN PHARMA
P00018416;SIZODON 3;https://pe.ivademecum.com/medicamento-sizodon-3-sun-pharma-cod-9CBBE3D14D2D07FE;Antipsicóticos;SUN PHARMA
P00018417;SKIN CARE VITAMINS;https://pe.ivademecum.com/medicamento-skin-care-vitamins-pharmatech-cod-025B51271EF1F333;Vitaminas, minerales, oligoelementos;PHARMATECH
P00018418;SLENDER;https://pe.ivademecum.com/medicamento-slender-dubonp-cod-C15368B61B888924;Vitaminas, minerales, oligoelementos;DUBONP
P00018419;SLIM SWEET;https://pe.ivademecum.com/medicamento-slim-sweet-qualipharm-cod-08FD00F01F1E5D6E;Edulcorantes;QUALIPHARM
P00018420;SLIM SWEET LIGHT;https://pe.ivademecum.com/medicamento-slim-sweet-light-qualipharm-cod-5A5744A58F7D03C8;Edulcorantes;QUALIPHARM
P00018421;SLIMELLA 120;https://pe.ivademecum.com/medicamento-slimella-120-induquimica-cod-CF4C151386F0B5D7;Inh. espec. de las lipasas gastrointestinales;INDUQUIMICA
P00018422;SMO FLIPID;https://pe.ivademecum.com/medicamento-smo-flipid-fresenius-kabi-cod-CEFCD397AFF981FD;Leches y suplementos dietéticos;FRESENIUS KABI
P00018423;SNELLA;https://pe.ivademecum.com/medicamento-snella-siegfried-cod-4B2753C6B8124AC4;;SIEGFRIED
P00018424;SOBRIUS;https://pe.ivademecum.com/medicamento-sobrius-farmindustria-cod-BF41B3E3F4D133F3;Anticoagulantes orales y heparinas;FARMINDUSTRIA
P00018425;SODIO BICARBONATO;https://pe.ivademecum.com/medicamento-sodio-bicarbonato-lusa-cod-B914D37B069E89D5;Electrolitoterapia;LUSA
P00018426;SOINSDERMA COLOR;https://pe.ivademecum.com/medicamento-soinsderma-color-rodmad-cod-1A61A196F9B3D832;Protectores solares;RODMAD
P00018427;SOINSDERMA CREMA;https://pe.ivademecum.com/medicamento-soinsderma-crema-rodmad-cod-9736E17EDA924EB2;Protectores solares;RODMAD
P00018428;SOINSDERMA GEL TRASLUCIDO;https://pe.ivademecum.com/medicamento-soinsderma-gel-traslucido-rodmad-cod-BA9C551BE213647A;Protectores solares;RODMAD
P00018429;SOINSDERMA PETIT;https://pe.ivademecum.com/medicamento-soinsderma-petit-rodmad-cod-08F5AACA32C6B124;Protectores solares;RODMAD
P00018430;SOINSDERMA SPRAY CORPORAL;https://pe.ivademecum.com/medicamento-soinsderma-spray-corporal-rodmad-cod-0E557FDBCE62B819;Protectores solares;RODMAD
P00018431;SOJOURN;https://pe.ivademecum.com/medicamento-sojourn-medifarma-cod-50E52F4F052C379D;Anestésicos;MEDIFARMA
P00018432;SOLBITOX;https://pe.ivademecum.com/medicamento-solbitox-keyfarm-cod-476E6F652CB6172F;Antitusivos, expectorantes, mucolíticos;KEYFARM
P00018433;SOLOCARE AQUA - NOVARTIS;https://pe.ivademecum.com/medicamento-solocare-aqua-novartis-novartis-ciba-cod-68E1E38FB09BA709;Soluc. p/limp. y cons. de lentes de contacto;NOVARTIS-CIBA
P00018434;SOLOUNA 5;https://pe.ivademecum.com/medicamento-solouna-5-medifarma-cod-A65D54461E8BFF39;Anticonceptivos y anovulatorios;MEDIFARMA
P00018435;SOLU-CORTEF;https://pe.ivademecum.com/medicamento-solu-cortef-pfizer-cod-744680439DC304BB;Antialérgicos, antihist., corticoides asoc.;PFIZER
P00018436;SOLU-MEDROL;https://pe.ivademecum.com/medicamento-solu-medrol-pfizer-cod-397511792D6784BB;Antialérgicos, antihist., corticoides asoc.;PFIZER
P00018437;SOLUBRON;https://pe.ivademecum.com/medicamento-solubron-elifarma-cod-5D2C89858C118677;Antitusivos, expectorantes, mucolíticos;ELIFARMA
P00018438;SOLUCION DE BUROW;https://pe.ivademecum.com/medicamento-solucion-burow-dr-zaidman-cod-D2453D9726B74D50;Productos óticos de uso local;DR. ZAIDMAN
P00018439;SOLUCION DE BUROW;https://pe.ivademecum.com/medicamento-solucion-burow-farmasur-cod-43B2AF11EA5AF576;Productos óticos de uso local;FARMASUR
P00018440;SOLUCION HARTMAN;https://pe.ivademecum.com/medicamento-solucion-hartman-baxter-cod-4D187FD8D2B3D0AC;Electrolitoterapia;BAXTER
P00018441;SOLUCION POLIELECTROLITICA;https://pe.ivademecum.com/medicamento-solucion-polielectrolitica-trifarma-cod-2D6B2558B82D4A26;Electrolitoterapia;TRIFARMA
P00018442;SOLUCOL;https://pe.ivademecum.com/medicamento-solucol-refasa-cod-CABCEB5D66F94786;Lágrimas, baños y colirios inespecíficos;REFASA
P00018443;SOLUDEX 50%;https://pe.ivademecum.com/medicamento-soludex-50-trifarma-cod-DEE6AEFC5D1EDB15;Electrolitoterapia;TRIFARMA
P00018444;SOLUNA;https://pe.ivademecum.com/medicamento-soluna-medifarma-cod-687535CA1F8FA43A;Anticonceptivos y anovulatorios;MEDIFARMA
P00018445;SOLUSAL;https://pe.ivademecum.com/medicamento-solusal-frexen-cod-65AB214C83875F62;Descongestivos nasales y sistémicos;FREXEN
P00018446;SOLUTRES;https://pe.ivademecum.com/medicamento-solutres-medifarma-cod-F8206BB1FDF411CC;Anticonceptivos y anovulatorios;MEDIFARMA
P00018447;SOMATROPINA;https://pe.ivademecum.com/medicamento-somatropina-ac-farma-cod-22AC033380E22768;Hipofisarias;AC FARMA
P00018448;SOMATROPINA LABOT;https://pe.ivademecum.com/medicamento-somatropina-labot-labot-cod-24717C61FDB08FB5;Hipofisarias;LABOT
P00018449;SOMAVERT;https://pe.ivademecum.com/medicamento-somavert-pfizer-cod-013BF103770ECD59;Hipofisarias;PFIZER
P00018450;SOMAZINA;https://pe.ivademecum.com/medicamento-somazina-ferrer-grupo-cod-F942AB41C0E0D4D0;Nootrópicos;FERRER GRUPO
P00018451;SOMNILAN NF;https://pe.ivademecum.com/medicamento-somnilan-nf-quimfa-cod-837619CCF055D952;Hipnóticos;QUIMFA
P00018452;SOMNO;https://pe.ivademecum.com/medicamento-somno-saval-cod-59B2B2BDCA14B839;Hipnóticos;SAVAL
P00018453;SONDA ENDOTRAQUEAL MURPHY;https://pe.ivademecum.com/medicamento-sonda-endotraqueal-murphy-d-continental-cod-96C894B0B23B9EF7;;D.CONTINENTAL
P00018454;SONDAS SCALUP;https://pe.ivademecum.com/medicamento-sondas-scalup-scalup-cod-CE508F0136215226;;SCALUP
P00018455;SOPHIPREN OFTENO;https://pe.ivademecum.com/medicamento-sophipren-ofteno-sophia-cod-7D98A6D646236B6A;Antihistamínicos oftálmicos;SOPHIA
P00018456;SOPHIXIN DX OFTENO;https://pe.ivademecum.com/medicamento-sophixin-dx-ofteno-sophia-cod-AAFC251870EAD5DE;Antibióticos, corticoides, descongest. asoc.;SOPHIA
P00018457;SOPHIXIN OFTENO;https://pe.ivademecum.com/medicamento-sophixin-ofteno-sophia-cod-0A86E2790A3B7180;Antibióticos y antisépticos oftálmicos;SOPHIA
P00018458;SOPHIXIN UNGENA 0.3%;https://pe.ivademecum.com/medicamento-sophixin-ungena-0-3-sophia-cod-14037D3B4E5D01FE;Antibióticos y antisépticos oftálmicos;SOPHIA
P00018459;SORAL CE;https://pe.ivademecum.com/medicamento-soral-ce-lamosan-cod-CAD09A02D82228E4;Cremas dentales p/dientes sensibles;LAMOSAN
P00018460;SORAL F;https://pe.ivademecum.com/medicamento-soral-f-lamosan-cod-A045C0C414A6ADDB;Cremas dentales p/dientes sensibles;LAMOSAN
P00018461;SORAL F PLUS;https://pe.ivademecum.com/medicamento-soral-f-plus-lamosan-cod-AE7211C2253D60E8;Cremas dentales p/dientes sensibles;LAMOSAN
P00018462;SORBAMIN 30 N.F.;https://pe.ivademecum.com/medicamento-sorbamin-30-n-f-trifarma-cod-B8955E6732EC2992;Aminoácidos;TRIFARMA
P00018463;SOROJCHI PILLS;https://pe.ivademecum.com/medicamento-sorojchi-pills-crespal-cod-BF92B268D50E45A5;Analgésicos;CRESPAL
P00018464;SOY LECITHIN;https://pe.ivademecum.com/medicamento-soy-lecithin-terbonova-cod-23BD265A0A7ECDF6;Leches y suplementos dietéticos;TERBONOVA
P00018465;SPA SABOR MANZANA;https://pe.ivademecum.com/medicamento-spa-sabor-manzana-farpasa-cod-C535783A2EC9D291;;FARPASA
P00018466;SPASMOMEN;https://pe.ivademecum.com/medicamento-spasmomen-biotoscana-cod-5B372A3E05F03184;Afecciones neurovegetativas;BIOTOSCANA
P00018467;SPECTRABAN;https://pe.ivademecum.com/medicamento-spectraban-gsk-cod-EB01310D1589F6AB;Protectores solares;GSK
P00018468;SPECTRABAN 55;https://pe.ivademecum.com/medicamento-spectraban-55-stiefel-cod-EECDE53C154CF6B9;Protectores solares;STIEFEL
P00018469;SPECTRODERM;https://pe.ivademecum.com/medicamento-spectroderm-gsk-cod-41012B8D0F68919B;Antibióticos tópicos;GSK
P00018470;SPEMAN;https://pe.ivademecum.com/medicamento-speman-himalaya-cod-9FA6AAD4FFE83983;;HIMALAYA
P00018471;SPERMOTREND;https://pe.ivademecum.com/medicamento-spermotrend-catalysis-cod-206828BCA03DAB4E;Reconstituyentes y energizantes;CATALYSIS
P00018472;SPIRIVA;https://pe.ivademecum.com/medicamento-spiriva-boehringer-cod-71F7574B8FD09888;Antiasmáticos y broncodilatadores;BOEHRINGER
P00018473;SPIRIVA RESPIMAT;https://pe.ivademecum.com/medicamento-spiriva-respimat-boehringer-cod-95FF8B4624888F7F;Antiasmáticos y broncodilatadores;BOEHRINGER
P00018474;SPLENDA;https://pe.ivademecum.com/medicamento-splenda-johnson-johnson-cod-4360A039361AA466;;JOHNSON&JOHNSON
P00018475;SPORANOX - JANSSEN;https://pe.ivademecum.com/medicamento-sporanox-janssen-janssen-cilag-cod-1E4794515E5D6ABF;Antimicóticos;JANSSEN-CILAG
P00018476;SPORASEC - JANSSEN;https://pe.ivademecum.com/medicamento-sporasec-janssen-janssen-cilag-cod-D4545637C054391A;Antimicóticos;JANSSEN-CILAG
P00018477;SPORIDEX - RANBAXY;https://pe.ivademecum.com/medicamento-sporidex-ranbaxy-ranbaxy-prp-cod-0F4EAFCEABD7061F;Antibióticos;RANBAXY-PRP
P00018478;SPORT RESIST. TRANSP.;https://pe.ivademecum.com/medicamento-sport-resist-transp-schering-plough-cod-47FBCB738E8EE7A9;Protectores solares;SCHERING PLOUGH
P00018479;SPRAINER;https://pe.ivademecum.com/medicamento-sprainer-ophtha-cod-A04BEB6874AA3C28;;OPHTHA
P00018480;SPRINT;https://pe.ivademecum.com/medicamento-sprint-sanitas-cod-73D4DA1242C57D50;Antialérgicos, antihist., corticoides asoc.;SANITAS
P00018481;SPRYCEL;https://pe.ivademecum.com/medicamento-sprycel-bms-cod-5DB791989E112D7B;Inhibidores de la tirosin-quinasa;BMS
P00018482;SRILANE CREMA;https://pe.ivademecum.com/medicamento-srilane-crema-merck-cod-D24354DC242B88E1;Antiinflamatorios tópicos;MERCK
P00018483;SSB FREX;https://pe.ivademecum.com/medicamento-ssb-frex-frexen-cod-FD36D85710466837;Diagnóstico y cirugía;FREXEN
P00018484;STAC;https://pe.ivademecum.com/medicamento-stac-carrion-cod-2A3BC7D6F57687B4;Edulcorantes;CARRION
P00018485;STALEVO;https://pe.ivademecum.com/medicamento-stalevo-novartis-pharma-cod-194D1F0909564288;Antiparkinsonianos;NOVARTIS PHARMA
P00018486;STAMARIL;https://pe.ivademecum.com/medicamento-stamaril-sanofi-pasteur-cod-81524160BF678117;Vacunas;SANOFI PASTEUR
P00018487;STAMLO;https://pe.ivademecum.com/medicamento-stamlo-dr-reddy-s-cod-6804CA4CC82477DA;Antianginosos;DR. REDDY'S
P00018488;STAND UP;https://pe.ivademecum.com/medicamento-stand-up-farpasa-cod-9C2C4B61CAB6FCAF;;FARPASA
P00018489;STARLIX;https://pe.ivademecum.com/medicamento-starlix-novartis-pharma-cod-C56C21AA63404FDE;Hipoglucemiantes orales e inyectables;NOVARTIS PHARMA
P00018490;STATUM - RANBAXY;https://pe.ivademecum.com/medicamento-statum-ranbaxy-ranbaxy-prp-cod-4991B3B622414994;Antimicóticos tópicos;RANBAXY-PRP
P00018491;STAVIR-30;https://pe.ivademecum.com/medicamento-stavir-30-eske-group-cod-BFE8A1387F74CB13;Antivirales;ESKE GROUP
P00018492;STAVIR-40;https://pe.ivademecum.com/medicamento-stavir-40-eske-group-cod-732A6C54F3494116;Antivirales;ESKE GROUP
P00018493;STELARA - JANSSEN;https://pe.ivademecum.com/medicamento-stelara-janssen-janssen-cilag-cod-7E94E7A644267DE2;Antipsoriásicos;JANSSEN-CILAG
P00018494;STILNOX;https://pe.ivademecum.com/medicamento-stilnox-sanofi-aventis-cod-B97ADBA9615D9C3C;Hipnóticos;SANOFI AVENTIS
P00018495;STIVARGA;https://pe.ivademecum.com/medicamento-stivarga-bayer-s-p-cod-C6E2D0CFF5E38AD0;Inhibidores de la proteinquinasa;BAYER S.P.
P00018496;STOCRIN;https://pe.ivademecum.com/medicamento-stocrin-msd-cod-8290364F4B4F0834;Antivirales;MSD
P00018497;STOMAX;https://pe.ivademecum.com/medicamento-stomax-g-r-cod-07500431020D73C2;;G & R
P00018498;STRATTERA;https://pe.ivademecum.com/medicamento-strattera-eli-lilly-cod-9EF5E5A14481BF92;Nootrópicos;ELI LILLY
P00018499;STRATUM;https://pe.ivademecum.com/medicamento-stratum-siegfried-cod-DB0E6A0440DA843C;Dermatocosméticos;SIEGFRIED
P00018500;STRECTOCINA;https://pe.ivademecum.com/medicamento-strectocina-lusa-cod-BA2C2745A4BA9E39;Intestinales y genitourinarios;LUSA
P00018501;STRESAM;https://pe.ivademecum.com/medicamento-stresam-axon-pharma-cod-5DFAC8FA950525CE;Sedantes;AXON PHARMA
P00018502;STRESS CON C;https://pe.ivademecum.com/medicamento-stress-c-quiarsa-cod-590ECF21FDBA7501;Vitaminas, minerales, oligoelementos;QUIARSA
P00018503;STRESS FORMULA;https://pe.ivademecum.com/medicamento-stress-formula-arion-mason-cod-298ED9ABF5B8E8E0;Vitaminas, minerales, oligoelementos;ARION MASON
P00018504;STROCIT;https://pe.ivademecum.com/medicamento-strocit-sun-pharma-cod-88DF2796899B1EE2;Nootrópicos;SUN PHARMA
P00018505;STUGERON - JANSSEN;https://pe.ivademecum.com/medicamento-stugeron-janssen-janssen-cilag-cod-E742E272A9AB57E0;Anticinetóticos;JANSSEN-CILAG
P00018506;STUGERON FORTE - JANSSEN;https://pe.ivademecum.com/medicamento-stugeron-forte-janssen-janssen-cilag-cod-0D8A9C10F6524679;Anticinetóticos;JANSSEN-CILAG
P00018507;SUCARYL SUCRALOSA;https://pe.ivademecum.com/medicamento-sucaryl-sucralosa-quimica-suiza-cod-A34CD0303E47DAE3;Edulcorantes;QUIMICA SUIZA
P00018508;SUCRAGANT;https://pe.ivademecum.com/medicamento-sucragant-s-j-roxfarma-cod-F237D01508B528E0;Antiulcerosos y antisecretores;S.J.ROXFARMA
P00018509;SUCRALEX;https://pe.ivademecum.com/medicamento-sucralex-ac-farma-cod-5FF01C5B288A575E;Antiulcerosos y antisecretores;AC FARMA
P00018510;SUCRALMAX;https://pe.ivademecum.com/medicamento-sucralmax-perulab-cod-98D0F30E27418457;Antiulcerosos y antisecretores;PERULAB
P00018511;SUCRASWEET;https://pe.ivademecum.com/medicamento-sucrasweet-qualipharm-cod-8276D9B361217AC5;Edulcorantes;QUALIPHARM
P00018512;SUCRAXOL;https://pe.ivademecum.com/medicamento-sucraxol-medifarma-cod-BE1877D38E07D253;Antiulcerosos y antisecretores;MEDIFARMA
P00018513;SUERO FISIOLOGICO;https://pe.ivademecum.com/medicamento-suero-fisiologico-trifarma-cod-2E2C0E89D3E3E171;Electrolitoterapia;TRIFARMA
P00018514;SUGAFOR;https://pe.ivademecum.com/medicamento-sugafor-k2-pharmavida-cod-59C0A85B1626C164;Edulcorantes;K2 PHARMAVIDA
P00018515;SUKRIN;https://pe.ivademecum.com/medicamento-sukrin-carrion-cod-1320E2F09B3996A0;Edulcorantes;CARRION
P00018516;SULBAMOX IBL DUO;https://pe.ivademecum.com/medicamento-sulbamox-ibl-duo-bago-cod-140A7B2A281B8FB8;Antibióticos;BAGO
P00018517;SULCONAR;https://pe.ivademecum.com/medicamento-sulconar-carrion-cod-BAB66169C2163367;Antiparkinsonianos;CARRION
P00018518;SULCRAN;https://pe.ivademecum.com/medicamento-sulcran-abl-pharma-cod-3862D644E90E1386;Antiulcerosos y antisecretores;ABL PHARMA
P00018519;SULFA + TRI + GUAYFEN PORTUGAL;https://pe.ivademecum.com/medicamento-sulfa-tri-guayfen-portugal-portugal-cod-042D474DAE4DF68B;Antibióticos;PORTUGAL
P00018520;SULFA + TRI PORTUGAL;https://pe.ivademecum.com/medicamento-sulfa-tri-portugal-portugal-cod-2D00FD531CDAB5AD;Antibióticos;PORTUGAL
P00018521;SULFA + TRI TABLETAS PORTUGAL;https://pe.ivademecum.com/medicamento-sulfa-tri-tabletas-portugal-portugal-cod-AD058A910A049C77;Antibióticos;PORTUGAL
P00018522;SULFA + TRIM;https://pe.ivademecum.com/medicamento-sulfa-trim-farmindustria-cod-8A8A72CDE05226E4;Antibióticos;FARMINDUSTRIA
P00018523;SULFA + TRIME + GUAIFENESINA INDUQUIMICA;https://pe.ivademecum.com/medicamento-sulfa-trime-guaifenesina-induquimica-induquimica-cod-6D20F01AB6FFACAE;Antibióticos;INDUQUIMICA
P00018524;SULFA-MAXX FORTE;https://pe.ivademecum.com/medicamento-sulfa-maxx-forte-bmc-farma-cod-08839BC935EC3167;Antibióticos;BMC FARMA
P00018525;SULFABAC BALSAMICO;https://pe.ivademecum.com/medicamento-sulfabac-balsamico-farmedic-cod-68E23EFAB535023F;Antibióticos;FARMEDIC
P00018526;SULFACID BALSAMICO;https://pe.ivademecum.com/medicamento-sulfacid-balsamico-pharmed-corp-cod-6E61C10072D14AA0;Antibióticos;PHARMED CORP.
P00018527;SULFACID FORTE;https://pe.ivademecum.com/medicamento-sulfacid-forte-pharmed-corp-cod-BFE293D81769EEA9;Antibióticos;PHARMED CORP.
P00018528;SULFACOM FORTE;https://pe.ivademecum.com/medicamento-sulfacom-forte-farmacom-cod-E8CD74A73E9CAE43;Antibióticos;FARMACOM
P00018529;SULFACREM;https://pe.ivademecum.com/medicamento-sulfacrem-intralab-cod-D7DE5A47A53DD571;Antibióticos tópicos;INTRALAB
P00018530;SULFADIAZINA DE PLATA GENFAR;https://pe.ivademecum.com/medicamento-sulfadiazina-plata-genfar-genfar-cod-EBAB02C7C177FEB8;Antibióticos tópicos;GENFAR
P00018531;SULFAGNESIUM AL 12,32%;https://pe.ivademecum.com/medicamento-sulfagnesium-12-32-trifarma-cod-0EF92F8747E73AE4;Electrolitoterapia;TRIFARMA
P00018532;SULFALUD BALSAMICO;https://pe.ivademecum.com/medicamento-sulfalud-balsamico-ludber-cod-80BCB6A4B7E48ADB;Antibióticos;LUDBER
P00018533;SULFALUD FORTE;https://pe.ivademecum.com/medicamento-sulfalud-forte-ludber-cod-ED469C1723E75966;Antibióticos;LUDBER
P00018534;SULFAMED;https://pe.ivademecum.com/medicamento-sulfamed-farpasa-cod-3832F97D08EE1D48;Antisépticos, desinfectantes y cicatrizantes;FARPASA
P00018535;SULFAMETL + TRIMETOP;https://pe.ivademecum.com/medicamento-sulfametl-trimetop-medifarma-cod-0DEB8476586EDD51;Antibióticos;MEDIFARMA
P00018536;SULFAMETOXAZOL + TRIMETOPRIMA INDUQUIMIC;https://pe.ivademecum.com/medicamento-sulfametoxazol-trimetoprima-induquimic-induquimica-cod-3FE8B351FA8252B1;Antibióticos;INDUQUIMICA
P00018537;SULFAMETOXAZOL + TRIMETOPRIMA MF;https://pe.ivademecum.com/medicamento-sulfametoxazol-trimetoprima-mf-marfan-cod-27AC65B49156D9FE;Antibióticos;MARFAN
P00018538;SULFAQUILAB BALSAMICO;https://pe.ivademecum.com/medicamento-sulfaquilab-balsamico-quilab-cod-701422D2A36B2A29;Antibióticos;QUILAB
P00018539;SULFATO DE CINC SCALUP;https://pe.ivademecum.com/medicamento-sulfato-cinc-scalup-scalup-cod-3FABC1D3675297DF;Vitaminas, minerales, oligoelementos;SCALUP
P00018540;SULFATO DE MAGNESIO;https://pe.ivademecum.com/medicamento-sulfato-magnesio-pharmagen-cod-DBD1250CE0C114EC;Electrolitoterapia;PHARMAGEN
P00018541;SULFATO DE MAGNESIO;https://pe.ivademecum.com/medicamento-sulfato-magnesio-sanderson-cod-85E8ACDDBBADD8E9;Electrolitoterapia;SANDERSON
P00018542;SULFATO DE ZINC;https://pe.ivademecum.com/medicamento-sulfato-zinc-sanderson-cod-66678027E212C6AF;Vitaminas, minerales, oligoelementos;SANDERSON
P00018543;SULFATO FERROSO + AC. FOLICO PORTUGAL;https://pe.ivademecum.com/medicamento-sulfato-ferroso-ac-folico-portugal-portugal-cod-15C2C26AA4AA06EC;Antianémicos;PORTUGAL
P00018544;SULFATO FERROSO HERSIL;https://pe.ivademecum.com/medicamento-sulfato-ferroso-hersil-hersil-cod-D8BFECAAF57982A2;Antianémicos;HERSIL
P00018545;SULFATO FERROSO IQFARMA;https://pe.ivademecum.com/medicamento-sulfato-ferroso-iqfarma-iqfarma-cod-621971F9A9E3B9E8;Antianémicos;IQFARMA
P00018546;SULFATO FERROSO MF;https://pe.ivademecum.com/medicamento-sulfato-ferroso-mf-marfan-cod-84A7B03AFE83F9CF;Antianémicos;MARFAN
